GWAS_locus	Cytoband	Lead_SNP	Gene	name	value
89	17q21_2	rs112401631	CCR7	trans_pQTL	0
89	17q21_2	rs112401631	CCR7	Coding_CS	0
89	17q21_2	rs112401631	CCR7	Coding_LD	0
89	17q21_2	rs112401631	CCR7	Coding_Lit	0
89	17q21_2	rs112401631	CCR7	OMIM	0
89	17q21_2	rs112401631	CCR7	DEG_AD	1
89	17q21_2	rs112401631	SMARCE1	Novel_loci	0
89	17q21_2	rs112401631	SMARCE1	Nearest_gene	1
89	17q21_2	rs112401631	SMARCE1	V2G	0
89	17q21_2	rs112401631	SMARCE1	DEPICT	0
89	17q21_2	rs112401631	SMARCE1	MAGMA	0
89	17q21_2	rs112401631	SMARCE1	cis_espQTL	1
89	17q21_2	rs112401631	SMARCE1	trans_pQTL	0
89	17q21_2	rs112401631	SMARCE1	Coding_CS	0
89	17q21_2	rs112401631	SMARCE1	Coding_LD	0
89	17q21_2	rs112401631	SMARCE1	Coding_Lit	0
89	17q21_2	rs112401631	SMARCE1	OMIM	0
89	17q21_2	rs112401631	SMARCE1	DEG_AD	0
90	17q21_2	rs12951971	CNTNAP1	Novel_loci	0
90	17q21_2	rs12951971	CNTNAP1	Nearest_gene	0
90	17q21_2	rs12951971	CNTNAP1	V2G	0
90	17q21_2	rs12951971	CNTNAP1	DEPICT	0
90	17q21_2	rs12951971	CNTNAP1	MAGMA	1
90	17q21_2	rs12951971	CNTNAP1	cis_espQTL	0
90	17q21_2	rs12951971	CNTNAP1	trans_pQTL	0
90	17q21_2	rs12951971	CNTNAP1	Coding_CS	0
90	17q21_2	rs12951971	CNTNAP1	Coding_LD	0
90	17q21_2	rs12951971	CNTNAP1	Coding_Lit	0
90	17q21_2	rs12951971	CNTNAP1	OMIM	0
90	17q21_2	rs12951971	CNTNAP1	DEG_AD	0
90	17q21_2	rs12951971	PSME3	Novel_loci	0
90	17q21_2	rs12951971	PSME3	Nearest_gene	0
90	17q21_2	rs12951971	PSME3	V2G	0
90	17q21_2	rs12951971	PSME3	DEPICT	0
90	17q21_2	rs12951971	PSME3	MAGMA	0
90	17q21_2	rs12951971	PSME3	cis_espQTL	1
90	17q21_2	rs12951971	PSME3	trans_pQTL	0
90	17q21_2	rs12951971	PSME3	Coding_CS	0
90	17q21_2	rs12951971	PSME3	Coding_LD	0
90	17q21_2	rs12951971	PSME3	Coding_Lit	0
90	17q21_2	rs12951971	PSME3	OMIM	0
90	17q21_2	rs12951971	PSME3	DEG_AD	0
90	17q21_2	rs12951971	PTRF	Novel_loci	0
90	17q21_2	rs12951971	PTRF	Nearest_gene	0
90	17q21_2	rs12951971	PTRF	V2G	0
90	17q21_2	rs12951971	PTRF	DEPICT	0
90	17q21_2	rs12951971	PTRF	MAGMA	1
90	17q21_2	rs12951971	PTRF	cis_espQTL	0
90	17q21_2	rs12951971	PTRF	trans_pQTL	0
90	17q21_2	rs12951971	PTRF	Coding_CS	0
90	17q21_2	rs12951971	PTRF	Coding_LD	0
90	17q21_2	rs12951971	PTRF	Coding_Lit	0
90	17q21_2	rs12951971	PTRF	OMIM	0
90	17q21_2	rs12951971	PTRF	DEG_AD	0
90	17q21_2	rs12951971	RAB5C	Novel_loci	0
90	17q21_2	rs12951971	RAB5C	Nearest_gene	0
90	17q21_2	rs12951971	RAB5C	V2G	1
90	17q21_2	rs12951971	RAB5C	DEPICT	0
90	17q21_2	rs12951971	RAB5C	MAGMA	0
90	17q21_2	rs12951971	RAB5C	cis_espQTL	0
90	17q21_2	rs12951971	RAB5C	trans_pQTL	0
90	17q21_2	rs12951971	RAB5C	Coding_CS	0
90	17q21_2	rs12951971	RAB5C	Coding_LD	0
90	17q21_2	rs12951971	RAB5C	Coding_Lit	0
90	17q21_2	rs12951971	RAB5C	OMIM	0
90	17q21_2	rs12951971	RAB5C	DEG_AD	0
90	17q21_2	rs12951971	STAT3	Novel_loci	0
90	17q21_2	rs12951971	STAT3	Nearest_gene	1
90	17q21_2	rs12951971	STAT3	V2G	0
90	17q21_2	rs12951971	STAT3	DEPICT	1
90	17q21_2	rs12951971	STAT3	MAGMA	0
90	17q21_2	rs12951971	STAT3	cis_espQTL	0
90	17q21_2	rs12951971	STAT3	trans_pQTL	0
90	17q21_2	rs12951971	STAT3	Coding_CS	0
90	17q21_2	rs12951971	STAT3	Coding_LD	0
90	17q21_2	rs12951971	STAT3	Coding_Lit	0
90	17q21_2	rs12951971	STAT3	OMIM	1
90	17q21_2	rs12951971	STAT3	DEG_AD	1
90	17q21_2	rs12951971	STAT5A	Novel_loci	0
90	17q21_2	rs12951971	STAT5A	Nearest_gene	0
90	17q21_2	rs12951971	STAT5A	V2G	0
90	17q21_2	rs12951971	STAT5A	DEPICT	1
90	17q21_2	rs12951971	STAT5A	MAGMA	1
90	17q21_2	rs12951971	STAT5A	cis_espQTL	0
90	17q21_2	rs12951971	STAT5A	trans_pQTL	0
90	17q21_2	rs12951971	STAT5A	Coding_CS	0
90	17q21_2	rs12951971	STAT5A	Coding_LD	0
90	17q21_2	rs12951971	STAT5A	Coding_Lit	0
90	17q21_2	rs12951971	STAT5A	OMIM	0
90	17q21_2	rs12951971	STAT5A	DEG_AD	0
90	17q21_2	rs12951971	STAT5B	Novel_loci	0
90	17q21_2	rs12951971	STAT5B	Nearest_gene	0
90	17q21_2	rs12951971	STAT5B	V2G	0
90	17q21_2	rs12951971	STAT5B	DEPICT	1
90	17q21_2	rs12951971	STAT5B	MAGMA	1
90	17q21_2	rs12951971	STAT5B	cis_espQTL	0
90	17q21_2	rs12951971	STAT5B	trans_pQTL	1
90	17q21_2	rs12951971	STAT5B	Coding_CS	0
90	17q21_2	rs12951971	STAT5B	Coding_LD	0
90	17q21_2	rs12951971	STAT5B	Coding_Lit	0
90	17q21_2	rs12951971	STAT5B	OMIM	1
90	17q21_2	rs12951971	STAT5B	DEG_AD	0
91	17q21_31	rs4792814	FMNL1	Novel_loci	0
91	17q21_31	rs4792814	FMNL1	Nearest_gene	0
91	17q21_31	rs4792814	FMNL1	V2G	0
91	17q21_31	rs4792814	FMNL1	DEPICT	0
91	17q21_31	rs4792814	FMNL1	MAGMA	0
91	17q21_31	rs4792814	FMNL1	cis_espQTL	1
91	17q21_31	rs4792814	FMNL1	trans_pQTL	0
91	17q21_31	rs4792814	FMNL1	Coding_CS	0
91	17q21_31	rs4792814	FMNL1	Coding_LD	0
91	17q21_31	rs4792814	FMNL1	Coding_Lit	0
91	17q21_31	rs4792814	FMNL1	OMIM	0
91	17q21_31	rs4792814	FMNL1	DEG_AD	0
91	17q21_31	rs4792814	KANSL1	Novel_loci	0
91	17q21_31	rs4792814	KANSL1	Nearest_gene	0
91	17q21_31	rs4792814	KANSL1	V2G	0
91	17q21_31	rs4792814	KANSL1	DEPICT	0
91	17q21_31	rs4792814	KANSL1	MAGMA	0
91	17q21_31	rs4792814	KANSL1	cis_espQTL	1
91	17q21_31	rs4792814	KANSL1	trans_pQTL	0
91	17q21_31	rs4792814	KANSL1	Coding_CS	0
91	17q21_31	rs4792814	KANSL1	Coding_LD	0
91	17q21_31	rs4792814	KANSL1	Coding_Lit	0
91	17q21_31	rs4792814	KANSL1	OMIM	1
91	17q21_31	rs4792814	KANSL1	DEG_AD	0
91	17q21_31	rs4792814	MAP3K14	Novel_loci	0
91	17q21_31	rs4792814	MAP3K14	Nearest_gene	0
91	17q21_31	rs4792814	MAP3K14	V2G	1
91	17q21_31	rs4792814	MAP3K14	DEPICT	1
91	17q21_31	rs4792814	MAP3K14	MAGMA	0
91	17q21_31	rs4792814	MAP3K14	cis_espQTL	1
91	17q21_31	rs4792814	MAP3K14	trans_pQTL	0
91	17q21_31	rs4792814	MAP3K14	Coding_CS	0
91	17q21_31	rs4792814	MAP3K14	Coding_LD	0
91	17q21_31	rs4792814	MAP3K14	Coding_Lit	0
91	17q21_31	rs4792814	MAP3K14	OMIM	0
91	17q21_31	rs4792814	MAP3K14	DEG_AD	1
91	17q21_31	rs4792814	MAP3K14-AS1	Novel_loci	0
91	17q21_31	rs4792814	MAP3K14-AS1	Nearest_gene	0
91	17q21_31	rs4792814	MAP3K14-AS1	V2G	0
91	17q21_31	rs4792814	MAP3K14-AS1	DEPICT	0
91	17q21_31	rs4792814	MAP3K14-AS1	MAGMA	0
91	17q21_31	rs4792814	MAP3K14-AS1	cis_espQTL	1
91	17q21_31	rs4792814	MAP3K14-AS1	trans_pQTL	0
91	17q21_31	rs4792814	MAP3K14-AS1	Coding_CS	0
91	17q21_31	rs4792814	MAP3K14-AS1	Coding_LD	0
91	17q21_31	rs4792814	MAP3K14-AS1	Coding_Lit	0
91	17q21_31	rs4792814	MAP3K14-AS1	OMIM	0
91	17q21_31	rs4792814	MAP3K14-AS1	DEG_AD	0
91	17q21_31	rs4792814	MAPT	Novel_loci	0
91	17q21_31	rs4792814	MAPT	Nearest_gene	0
91	17q21_31	rs4792814	MAPT	V2G	0
91	17q21_31	rs4792814	MAPT	DEPICT	0
91	17q21_31	rs4792814	MAPT	MAGMA	0
91	17q21_31	rs4792814	MAPT	cis_espQTL	1
91	17q21_31	rs4792814	MAPT	trans_pQTL	0
91	17q21_31	rs4792814	MAPT	Coding_CS	0
91	17q21_31	rs4792814	MAPT	Coding_LD	0
91	17q21_31	rs4792814	MAPT	Coding_Lit	0
91	17q21_31	rs4792814	MAPT	OMIM	0
91	17q21_31	rs4792814	MAPT	DEG_AD	0
91	17q21_31	rs4792814	NMT1	Novel_loci	0
91	17q21_31	rs4792814	NMT1	Nearest_gene	0
91	17q21_31	rs4792814	NMT1	V2G	0
91	17q21_31	rs4792814	NMT1	DEPICT	0
91	17q21_31	rs4792814	NMT1	MAGMA	0
91	17q21_31	rs4792814	NMT1	cis_espQTL	1
91	17q21_31	rs4792814	NMT1	trans_pQTL	0
91	17q21_31	rs4792814	NMT1	Coding_CS	0
91	17q21_31	rs4792814	NMT1	Coding_LD	0
91	17q21_31	rs4792814	NMT1	Coding_Lit	0
91	17q21_31	rs4792814	NMT1	OMIM	0
91	17q21_31	rs4792814	NMT1	DEG_AD	0
91	17q21_31	rs4792814	PLEKHM1	Novel_loci	0
91	17q21_31	rs4792814	PLEKHM1	Nearest_gene	0
91	17q21_31	rs4792814	PLEKHM1	V2G	0
91	17q21_31	rs4792814	PLEKHM1	DEPICT	0
91	17q21_31	rs4792814	PLEKHM1	MAGMA	0
91	17q21_31	rs4792814	PLEKHM1	cis_espQTL	1
91	17q21_31	rs4792814	PLEKHM1	trans_pQTL	0
91	17q21_31	rs4792814	PLEKHM1	Coding_CS	0
91	17q21_31	rs4792814	PLEKHM1	Coding_LD	0
91	17q21_31	rs4792814	PLEKHM1	Coding_Lit	0
91	17q21_31	rs4792814	PLEKHM1	OMIM	0
91	17q21_31	rs4792814	PLEKHM1	DEG_AD	0
91	17q21_31	rs4792814	SPATA32	Novel_loci	0
91	17q21_31	rs4792814	SPATA32	Nearest_gene	1
91	17q21_31	rs4792814	SPATA32	V2G	0
91	17q21_31	rs4792814	SPATA32	DEPICT	0
91	17q21_31	rs4792814	SPATA32	MAGMA	0
91	17q21_31	rs4792814	SPATA32	cis_espQTL	0
91	17q21_31	rs4792814	SPATA32	trans_pQTL	0
91	17q21_31	rs4792814	SPATA32	Coding_CS	0
91	17q21_31	rs4792814	SPATA32	Coding_LD	0
91	17q21_31	rs4792814	SPATA32	Coding_Lit	0
91	17q21_31	rs4792814	SPATA32	OMIM	0
91	17q21_31	rs4792814	SPATA32	DEG_AD	0
92	17q21_33	rs16948048	GNGT2	Novel_loci	0
92	17q21_33	rs16948048	GNGT2	Nearest_gene	0
92	17q21_33	rs16948048	GNGT2	V2G	1
92	17q21_33	rs16948048	GNGT2	DEPICT	0
92	17q21_33	rs16948048	GNGT2	MAGMA	0
92	17q21_33	rs16948048	GNGT2	cis_espQTL	1
92	17q21_33	rs16948048	GNGT2	trans_pQTL	0
92	17q21_33	rs16948048	GNGT2	Coding_CS	0
92	17q21_33	rs16948048	GNGT2	Coding_LD	0
92	17q21_33	rs16948048	GNGT2	Coding_Lit	0
92	17q21_33	rs16948048	GNGT2	OMIM	0
92	17q21_33	rs16948048	GNGT2	DEG_AD	0
92	17q21_33	rs16948048	PHOSPHO1	Novel_loci	0
92	17q21_33	rs16948048	PHOSPHO1	Nearest_gene	0
92	17q21_33	rs16948048	PHOSPHO1	V2G	0
92	17q21_33	rs16948048	PHOSPHO1	DEPICT	0
92	17q21_33	rs16948048	PHOSPHO1	MAGMA	0
92	17q21_33	rs16948048	PHOSPHO1	cis_espQTL	1
92	17q21_33	rs16948048	PHOSPHO1	trans_pQTL	0
92	17q21_33	rs16948048	PHOSPHO1	Coding_CS	0
92	17q21_33	rs16948048	PHOSPHO1	Coding_LD	0
92	17q21_33	rs16948048	PHOSPHO1	Coding_Lit	0
92	17q21_33	rs16948048	PHOSPHO1	OMIM	0
92	17q21_33	rs16948048	PHOSPHO1	DEG_AD	0
92	17q21_33	rs16948048	SLC35B1	Novel_loci	0
92	17q21_33	rs16948048	SLC35B1	Nearest_gene	0
92	17q21_33	rs16948048	SLC35B1	V2G	0
92	17q21_33	rs16948048	SLC35B1	DEPICT	0
92	17q21_33	rs16948048	SLC35B1	MAGMA	0
92	17q21_33	rs16948048	SLC35B1	cis_espQTL	1
92	17q21_33	rs16948048	SLC35B1	trans_pQTL	0
92	17q21_33	rs16948048	SLC35B1	Coding_CS	0
92	17q21_33	rs16948048	SLC35B1	Coding_LD	0
92	17q21_33	rs16948048	SLC35B1	Coding_Lit	0
92	17q21_33	rs16948048	SLC35B1	OMIM	0
92	17q21_33	rs16948048	SLC35B1	DEG_AD	0
92	17q21_33	rs16948048	ZNF652	Novel_loci	0
92	17q21_33	rs16948048	ZNF652	Nearest_gene	1
92	17q21_33	rs16948048	ZNF652	V2G	0
92	17q21_33	rs16948048	ZNF652	DEPICT	0
92	17q21_33	rs16948048	ZNF652	MAGMA	1
92	17q21_33	rs16948048	ZNF652	cis_espQTL	1
92	17q21_33	rs16948048	ZNF652	trans_pQTL	0
92	17q21_33	rs16948048	ZNF652	Coding_CS	0
92	17q21_33	rs16948048	ZNF652	Coding_LD	0
92	17q21_33	rs16948048	ZNF652	Coding_Lit	0
92	17q21_33	rs16948048	ZNF652	OMIM	0
92	17q21_33	rs16948048	ZNF652	DEG_AD	0
93	17q25_3	rs68154225	PGS1	Novel_loci	1
93	17q25_3	rs68154225	PGS1	Nearest_gene	1
93	17q25_3	rs68154225	PGS1	V2G	0
93	17q25_3	rs68154225	PGS1	DEPICT	0
93	17q25_3	rs68154225	PGS1	MAGMA	0
93	17q25_3	rs68154225	PGS1	cis_espQTL	0
93	17q25_3	rs68154225	PGS1	trans_pQTL	0
93	17q25_3	rs68154225	PGS1	Coding_CS	0
93	17q25_3	rs68154225	PGS1	Coding_LD	0
93	17q25_3	rs68154225	PGS1	Coding_Lit	0
93	17q25_3	rs68154225	PGS1	OMIM	0
93	17q25_3	rs68154225	PGS1	DEG_AD	0
93	17q25_3	rs68154225	SOCS3	Novel_loci	1
93	17q25_3	rs68154225	SOCS3	Nearest_gene	0
93	17q25_3	rs68154225	SOCS3	V2G	1
93	17q25_3	rs68154225	SOCS3	DEPICT	0
93	17q25_3	rs68154225	SOCS3	MAGMA	0
93	17q25_3	rs68154225	SOCS3	cis_espQTL	0
93	17q25_3	rs68154225	SOCS3	trans_pQTL	1
93	17q25_3	rs68154225	SOCS3	Coding_CS	0
93	17q25_3	rs68154225	SOCS3	Coding_LD	0
93	17q25_3	rs68154225	SOCS3	Coding_Lit	0
93	17q25_3	rs68154225	SOCS3	OMIM	0
93	17q25_3	rs68154225	SOCS3	DEG_AD	1
94	18q21_31	rs11152086	ALPK2	Novel_loci	1
94	18q21_31	rs11152086	ALPK2	Nearest_gene	1
94	18q21_31	rs11152086	ALPK2	V2G	1
94	18q21_31	rs11152086	ALPK2	DEPICT	0
94	18q21_31	rs11152086	ALPK2	MAGMA	1
94	18q21_31	rs11152086	ALPK2	cis_espQTL	1
94	18q21_31	rs11152086	ALPK2	trans_pQTL	0
94	18q21_31	rs11152086	ALPK2	Coding_CS	0
94	18q21_31	rs11152086	ALPK2	Coding_LD	0
94	18q21_31	rs11152086	ALPK2	Coding_Lit	0
94	18q21_31	rs11152086	ALPK2	OMIM	0
94	18q21_31	rs11152086	ALPK2	DEG_AD	0
95	19p13_3	rs55874507	ARID3A	Novel_loci	0
95	19p13_3	rs55874507	ARID3A	Nearest_gene	1
95	19p13_3	rs55874507	ARID3A	V2G	0
95	19p13_3	rs55874507	ARID3A	DEPICT	0
95	19p13_3	rs55874507	ARID3A	MAGMA	1
95	19p13_3	rs55874507	ARID3A	cis_espQTL	0
95	19p13_3	rs55874507	ARID3A	trans_pQTL	0
95	19p13_3	rs55874507	ARID3A	Coding_CS	0
95	19p13_3	rs55874507	ARID3A	Coding_LD	0
95	19p13_3	rs55874507	ARID3A	Coding_Lit	0
95	19p13_3	rs55874507	ARID3A	OMIM	0
95	19p13_3	rs55874507	ARID3A	DEG_AD	0
95	19p13_3	rs55874507	KISS1R	Novel_loci	0
95	19p13_3	rs55874507	KISS1R	Nearest_gene	0
95	19p13_3	rs55874507	KISS1R	V2G	1
95	19p13_3	rs55874507	KISS1R	DEPICT	0
95	19p13_3	rs55874507	KISS1R	MAGMA	0
95	19p13_3	rs55874507	KISS1R	cis_espQTL	0
95	19p13_3	rs55874507	KISS1R	trans_pQTL	0
95	19p13_3	rs55874507	KISS1R	Coding_CS	0
95	19p13_3	rs55874507	KISS1R	Coding_LD	1
95	19p13_3	rs55874507	KISS1R	Coding_Lit	0
95	19p13_3	rs55874507	KISS1R	OMIM	0
95	19p13_3	rs55874507	KISS1R	DEG_AD	0
96	19p13_2	rs2918299	ACTL9	Novel_loci	0
96	19p13_2	rs2918299	ACTL9	Nearest_gene	1
96	19p13_2	rs2918299	ACTL9	V2G	1
96	19p13_2	rs2918299	ACTL9	DEPICT	0
96	19p13_2	rs2918299	ACTL9	MAGMA	0
96	19p13_2	rs2918299	ACTL9	cis_espQTL	0
96	19p13_2	rs2918299	ACTL9	trans_pQTL	0
96	19p13_2	rs2918299	ACTL9	Coding_CS	0
96	19p13_2	rs2918299	ACTL9	Coding_LD	0
96	19p13_2	rs2918299	ACTL9	Coding_Lit	0
96	19p13_2	rs2918299	ACTL9	OMIM	0
96	19p13_2	rs2918299	ACTL9	DEG_AD	0
96	19p13_2	rs2918299	ZNF562	Novel_loci	0
96	19p13_2	rs2918299	ZNF562	Nearest_gene	0
96	19p13_2	rs2918299	ZNF562	V2G	0
96	19p13_2	rs2918299	ZNF562	DEPICT	0
96	19p13_2	rs2918299	ZNF562	MAGMA	0
96	19p13_2	rs2918299	ZNF562	cis_espQTL	1
96	19p13_2	rs2918299	ZNF562	trans_pQTL	0
96	19p13_2	rs2918299	ZNF562	Coding_CS	0
96	19p13_2	rs2918299	ZNF562	Coding_LD	0
96	19p13_2	rs2918299	ZNF562	Coding_Lit	0
96	19p13_2	rs2918299	ZNF562	OMIM	0
96	19p13_2	rs2918299	ZNF562	DEG_AD	0
97	19q13_11	rs118013485	CEBPA	Novel_loci	0
97	19q13_11	rs118013485	CEBPA	Nearest_gene	0
97	19q13_11	rs118013485	CEBPA	V2G	0
97	19q13_11	rs118013485	CEBPA	DEPICT	0
97	19q13_11	rs118013485	CEBPA	MAGMA	0
97	19q13_11	rs118013485	CEBPA	cis_espQTL	1
97	19q13_11	rs118013485	CEBPA	trans_pQTL	0
97	19q13_11	rs118013485	CEBPA	Coding_CS	0
97	19q13_11	rs118013485	CEBPA	Coding_LD	0
97	19q13_11	rs118013485	CEBPA	Coding_Lit	0
97	19q13_11	rs118013485	CEBPA	OMIM	0
97	19q13_11	rs118013485	CEBPA	DEG_AD	0
97	19q13_11	rs118013485	CEBPG	Novel_loci	0
97	19q13_11	rs118013485	CEBPG	Nearest_gene	0
97	19q13_11	rs118013485	CEBPG	V2G	1
97	19q13_11	rs118013485	CEBPG	DEPICT	0
97	19q13_11	rs118013485	CEBPG	MAGMA	0
97	19q13_11	rs118013485	CEBPG	cis_espQTL	0
97	19q13_11	rs118013485	CEBPG	trans_pQTL	0
97	19q13_11	rs118013485	CEBPG	Coding_CS	0
97	19q13_11	rs118013485	CEBPG	Coding_LD	0
97	19q13_11	rs118013485	CEBPG	Coding_Lit	0
97	19q13_11	rs118013485	CEBPG	OMIM	0
97	19q13_11	rs118013485	CEBPG	DEG_AD	0
97	19q13_11	rs118013485	PEPD	Novel_loci	0
97	19q13_11	rs118013485	PEPD	Nearest_gene	0
97	19q13_11	rs118013485	PEPD	V2G	0
97	19q13_11	rs118013485	PEPD	DEPICT	0
97	19q13_11	rs118013485	PEPD	MAGMA	0
97	19q13_11	rs118013485	PEPD	cis_espQTL	0
97	19q13_11	rs118013485	PEPD	trans_pQTL	0
97	19q13_11	rs118013485	PEPD	Coding_CS	0
97	19q13_11	rs118013485	PEPD	Coding_LD	0
97	19q13_11	rs118013485	PEPD	Coding_Lit	0
97	19q13_11	rs118013485	PEPD	OMIM	1
97	19q13_11	rs118013485	PEPD	DEG_AD	0
97	19q13_11	rs118013485	SLC7A10	Novel_loci	0
97	19q13_11	rs118013485	SLC7A10	Nearest_gene	1
97	19q13_11	rs118013485	SLC7A10	V2G	0
97	19q13_11	rs118013485	SLC7A10	DEPICT	0
97	19q13_11	rs118013485	SLC7A10	MAGMA	0
97	19q13_11	rs118013485	SLC7A10	cis_espQTL	0
97	19q13_11	rs118013485	SLC7A10	trans_pQTL	0
97	19q13_11	rs118013485	SLC7A10	Coding_CS	0
97	19q13_11	rs118013485	SLC7A10	Coding_LD	0
97	19q13_11	rs118013485	SLC7A10	Coding_Lit	0
97	19q13_11	rs118013485	SLC7A10	OMIM	0
97	19q13_11	rs118013485	SLC7A10	DEG_AD	0
98	20q13_2	rs208643	BCAS1	Novel_loci	0
98	20q13_2	rs208643	BCAS1	Nearest_gene	1
98	20q13_2	rs208643	BCAS1	V2G	1
98	20q13_2	rs208643	BCAS1	DEPICT	0
98	20q13_2	rs208643	BCAS1	MAGMA	0
98	20q13_2	rs208643	BCAS1	cis_espQTL	1
98	20q13_2	rs208643	BCAS1	trans_pQTL	0
98	20q13_2	rs208643	BCAS1	Coding_CS	0
98	20q13_2	rs208643	BCAS1	Coding_LD	0
98	20q13_2	rs208643	BCAS1	Coding_Lit	0
98	20q13_2	rs208643	BCAS1	OMIM	0
98	20q13_2	rs208643	BCAS1	DEG_AD	0
99	20q13_2	rs2426500	CYP24A1	Novel_loci	0
99	20q13_2	rs2426500	CYP24A1	Nearest_gene	1
99	20q13_2	rs2426500	CYP24A1	V2G	1
99	20q13_2	rs2426500	CYP24A1	DEPICT	0
99	20q13_2	rs2426500	CYP24A1	MAGMA	0
99	20q13_2	rs2426500	CYP24A1	cis_espQTL	1
99	20q13_2	rs2426500	CYP24A1	trans_pQTL	0
99	20q13_2	rs2426500	CYP24A1	Coding_CS	0
99	20q13_2	rs2426500	CYP24A1	Coding_LD	0
99	20q13_2	rs2426500	CYP24A1	Coding_Lit	0
99	20q13_2	rs2426500	CYP24A1	OMIM	0
99	20q13_2	rs2426500	CYP24A1	DEG_AD	0
100	20q13_33	rs6062497	GMEB2	Novel_loci	0
100	20q13_33	rs6062497	GMEB2	Nearest_gene	0
100	20q13_33	rs6062497	GMEB2	V2G	0
100	20q13_33	rs6062497	GMEB2	DEPICT	1
100	20q13_33	rs6062497	GMEB2	MAGMA	1
100	20q13_33	rs6062497	GMEB2	cis_espQTL	0
100	20q13_33	rs6062497	GMEB2	trans_pQTL	0
100	20q13_33	rs6062497	GMEB2	Coding_CS	0
100	20q13_33	rs6062497	GMEB2	Coding_LD	0
100	20q13_33	rs6062497	GMEB2	Coding_Lit	0
100	20q13_33	rs6062497	GMEB2	OMIM	0
100	20q13_33	rs6062497	GMEB2	DEG_AD	0
100	20q13_33	rs6062497	HELZ2	Novel_loci	0
100	20q13_33	rs6062497	HELZ2	Nearest_gene	0
100	20q13_33	rs6062497	HELZ2	V2G	0
100	20q13_33	rs6062497	HELZ2	DEPICT	0
100	20q13_33	rs6062497	HELZ2	MAGMA	1
100	20q13_33	rs6062497	HELZ2	cis_espQTL	0
100	20q13_33	rs6062497	HELZ2	trans_pQTL	0
100	20q13_33	rs6062497	HELZ2	Coding_CS	0
100	20q13_33	rs6062497	HELZ2	Coding_LD	1
100	20q13_33	rs6062497	HELZ2	Coding_Lit	0
100	20q13_33	rs6062497	HELZ2	OMIM	0
100	20q13_33	rs6062497	HELZ2	DEG_AD	1
100	20q13_33	rs6062497	LIME1	Novel_loci	0
100	20q13_33	rs6062497	LIME1	Nearest_gene	0
100	20q13_33	rs6062497	LIME1	V2G	0
100	20q13_33	rs6062497	LIME1	DEPICT	0
100	20q13_33	rs6062497	LIME1	MAGMA	1
100	20q13_33	rs6062497	LIME1	cis_espQTL	1
100	20q13_33	rs6062497	LIME1	trans_pQTL	0
100	20q13_33	rs6062497	LIME1	Coding_CS	0
100	20q13_33	rs6062497	LIME1	Coding_LD	0
100	20q13_33	rs6062497	LIME1	Coding_Lit	0
100	20q13_33	rs6062497	LIME1	OMIM	0
100	20q13_33	rs6062497	LIME1	DEG_AD	0
100	20q13_33	rs6062497	LKAAEAR1	Novel_loci	0
100	20q13_33	rs6062497	LKAAEAR1	Nearest_gene	0
100	20q13_33	rs6062497	LKAAEAR1	V2G	0
100	20q13_33	rs6062497	LKAAEAR1	DEPICT	0
100	20q13_33	rs6062497	LKAAEAR1	MAGMA	1
100	20q13_33	rs6062497	LKAAEAR1	cis_espQTL	0
100	20q13_33	rs6062497	LKAAEAR1	trans_pQTL	0
100	20q13_33	rs6062497	LKAAEAR1	Coding_CS	0
100	20q13_33	rs6062497	LKAAEAR1	Coding_LD	0
100	20q13_33	rs6062497	LKAAEAR1	Coding_Lit	0
100	20q13_33	rs6062497	LKAAEAR1	OMIM	0
100	20q13_33	rs6062497	LKAAEAR1	DEG_AD	0
100	20q13_33	rs6062497	OPRL1	Novel_loci	0
100	20q13_33	rs6062497	OPRL1	Nearest_gene	0
100	20q13_33	rs6062497	OPRL1	V2G	0
100	20q13_33	rs6062497	OPRL1	DEPICT	0
100	20q13_33	rs6062497	OPRL1	MAGMA	1
100	20q13_33	rs6062497	OPRL1	cis_espQTL	0
100	20q13_33	rs6062497	OPRL1	trans_pQTL	0
100	20q13_33	rs6062497	OPRL1	Coding_CS	0
100	20q13_33	rs6062497	OPRL1	Coding_LD	0
100	20q13_33	rs6062497	OPRL1	Coding_Lit	0
100	20q13_33	rs6062497	OPRL1	OMIM	0
100	20q13_33	rs6062497	OPRL1	DEG_AD	0
100	20q13_33	rs6062497	RTEL1	Novel_loci	0
100	20q13_33	rs6062497	RTEL1	Nearest_gene	0
100	20q13_33	rs6062497	RTEL1	V2G	1
100	20q13_33	rs6062497	RTEL1	DEPICT	0
100	20q13_33	rs6062497	RTEL1	MAGMA	1
100	20q13_33	rs6062497	RTEL1	cis_espQTL	1
100	20q13_33	rs6062497	RTEL1	trans_pQTL	0
100	20q13_33	rs6062497	RTEL1	Coding_CS	1
100	20q13_33	rs6062497	RTEL1	Coding_LD	1
100	20q13_33	rs6062497	RTEL1	Coding_Lit	0
100	20q13_33	rs6062497	RTEL1	OMIM	1
100	20q13_33	rs6062497	RTEL1	DEG_AD	0
100	20q13_33	rs6062497	RTEL1-TNFRSF6B	Novel_loci	0
100	20q13_33	rs6062497	RTEL1-TNFRSF6B	Nearest_gene	0
100	20q13_33	rs6062497	RTEL1-TNFRSF6B	V2G	0
100	20q13_33	rs6062497	RTEL1-TNFRSF6B	DEPICT	0
100	20q13_33	rs6062497	RTEL1-TNFRSF6B	MAGMA	0
